id,tag,text
369590867,未知,追运，五运皆空。
120789197,奥黛丽,要是以为这样就能接近我，那就大错特错了。不过。你足够有诚意的话，还是可以考虑的。
634949690,令,闪光弹。
410529489,梅瑞狄斯,本该再快些的。
58067340,心夏,援护无人机正在运行中。
255290508,米雪儿,我在卡丘世界大展身手啦。
101387359,梅瑞狄斯,可以在此安装炸弹。
652158493,白墨,呃。
212679743,绯莎,太过兴奋了。
391608116,信,制裁完毕。
473702803,奥黛丽,决定好了吗？
650283221,香奈美,呀。
28531752,米雪儿,小心危险区域。
437283308,星绘,这个还不错呢。
320062305,拉薇,你们终将无所遁形。
322045979,香奈美,父母教会了我用歌声与世界对话，粉丝们给予了我存在的意义。所以，我不会逃避，也不能逃避，我要背负起所有人的期望。
661513340,拉薇,圣诞节带给我最深的印象。大概就是某次执行任务时看到的点灯仪式吧。
917748801,米雪儿,明，我一定一定不会原谅你。
17139173,绯莎,如果有奖励的话。钓鱼烧就可以了。
53995032,未知,锋芒所指，敌莫敢当。
16307719,香奈美,我不该去这里的。
698896766,令,这里可以安装炸弹。
319556999,拉薇,烟雾弹。
3535441,伊薇特,找到护驾。
635557366,信,这里有子弹。
638354911,香奈美,嗯，就他吧。
967921674,梅瑞狄斯,顿开杜@之门。
17608886,伊薇特,赢了。工作结束。
932969128,伊薇特,飞，全力以赴吧。
1066890205,香奈美,就算如此，我也不会屈服。
147242988,香奈美,用子弹来谱写最完美的旋律吧。
637132310,白墨,给他们来个刺激的。
978781729,明,拿下那里现在。
955958285,拉薇,你也想试试吗？请坐。
989550799,星绘,即使是在任务之外，你也总是对我关照有加呢。谢谢你。
1057552462,拉薇,把一切风吹草动尽收眼底。
328022633,伊薇特,可以设置炸弹。
69082435,明,准备好战斗了吗？
496801779,信,没有人可以逃脱我的制裁。
355114886,拉薇,你是否愿意追随我的刀光呢？
254121301,伊薇特,谢谢你。
910091384,系统语音,准备进攻，选择你的角色。
594644579,白墨,你不是我的对手。
202529049,奥黛丽,我的枪还没有尽兴呢。
604620613,奥黛丽,今天的歌曲品鉴到此为止了，下次可要让我听听你的歌单啊。
234191896,香奈美,告诉你啊，你的邮箱好像有收到新的邮件，你不赶紧看一看吗？说不定是惊喜呢。
521958446,明,别那么见外，我们不是认识很久了吗？今后依旧请多指教。
965844530,玛德蕾娜,你觉得我和姐姐的关系很好？那当然呀，我非常尊敬姐姐的时尚眼光啊。
145482767,拉薇,再回去练练吧。
164692697,拉薇,今天是卡拉比丘纪念日。可是。究竟会有多少人觉得这个世界是值得纪念的呢？
210063173,米雪儿,剪刀手的名，哼，等你很久了，做好觉悟吧。
114588694,明,卡丘，世界都已经实现永生了，我还一次又一次毅然决然的奔赴战场，哼，你也会觉得我是疯了吗？
59932439,玛德蕾娜,这个嘛，我正在准备炒菜所需要的食材。
14697537,绯莎,炸弹在这里。
1047985043,米雪儿,正义必将执行到底。
422317101,绯莎,好像不行了。
609356860,未知,
363234734,白墨,突袭。
552015329,玛德蕾娜,颜料蛋填充完成。
177418340,伊薇特,捡到炸弹了。
103379792,未知,啊。
675092884,令,距离那个新时代不会太远了。
945547831,拉薇,脉冲刀可启用。
218332301,奥黛丽,格罗夫家族需要的不是一个傲气凌厉的大小姐，而是一个真正睿智的领袖。也不知道如今的我有没有回应大家的期望呢？
1000068411,奥黛丽,我待在这里只是为了更专注的做自己的事情，才不是为了你呢。
1066981978,白墨,表演时间到。
34556643,香奈美系统语音,团队超前护盾与激活一起奋勇向前吧。
495296592,拉薇,时机未到，稍安勿躁。
463039305,系统语音,距离决战阶段仅剩30秒。
306933032,香奈美,你是不是已经知道了？嗯，没错。距离下一次任务的时间越来越近了，我需要做的事情还有很多。
1037329132,心夏,就算只剩下我一个人，也要让大家安全撤离。
463929193,白墨,你想要的一切，乌尔比诺都有。包括自由。
678272069,信,多谢你的支援。
1060086787,奥黛丽,有炸弹安装在这里。
515558734,拉薇,不要在黑暗中沉沦。
260992535,明,不瞒你说，我喜欢拆装枪械什么的，大概是受到了飞沙的影响。你千万不要被那个女人的外表给骗了，她可是相当可怕的。
931399892,系统语音,攻击方胜利。
275011597,令,看破。
474635999,绯莎,封城雷。
264496325,玛德蕾娜,这个叫做G28射手步枪，是我最喜欢的武器哦。
353849149,系统语音,决战阶段即将开始。54321。
955153222,玛德蕾娜,开始拆除炸弹。
385621923,星绘,任务完成。
599717784,伊薇特,
910882349,明,卡拉比丘的繁荣不过是压迫者的粉饰罢了，真相被埋藏在重重谎言之下，你不觉得吗？
1020099640,白墨,这里有战术道具。
941763742,拉薇,速战速决，我还有要事在身。
568719194,奥黛丽,都是因为你总在我面前晃来晃去的，我。我都没法忽视你的存在了。
98558852,奥黛丽,啊，想吃这种巧克力，看来你的品味还不错嘛。
423171689,香奈美,嗯。啊，我突然也好想躺在地上来回打滚啦。
659514088,系统语音,惜败。
977292539,奥黛丽,这次你可欠我的人情了，老威。
408616799,奥黛丽,家族一直以来的经验告诉我。只有保持思维的前瞻性，才能在时代的浪潮中屹立不倒。
27558747,信,我将炸弹放在了这里。
527961015,拉薇,新的时代近在眼前。
248366487,星绘,心香，你还好吧，很高兴能帮助到你。
282266290,心夏,继续行动。
390527750,星绘,准备好了的话，就请开始吧。引航者。
503666516,梅瑞狄斯,稍等片刻。
194937451,绯莎,这里有战术道具补给。
307683245,信,风场雷。
53033299,信,
470048645,明,今天是你的生日吧？能在这个世界里度过和平的岁月，是一件非常幸运的事情。啊，如果每年都能如此。那该多好啊。
299598932,星绘,看见那道光亮了吗？那是室内天象仪发出的光。有他在的话，即便天气不好，也能观察到星空啊。
470958733,米雪儿,嗯，你也忍不住想要逗逗他吗？那你来吧。
283921600,白墨,搞定收工。
445356567,明,我早说过，我会如数奉还。
693696022,香奈美,如果把生命类比成旋律，那他所歌颂的一定是勇气与希望。这也是我的歌声想要传达的内容。
669275132,奥黛丽,突然好疲惫。
217149980,梅瑞狄斯,拦截器已安装。
1007388457,白墨,把炸弹安在这里吧。
205893723,香奈美,我该用什么词语来夸奖你呢？想到了你的表现非常亮眼，我都有些佩服你了呢。
326963414,玛德蕾娜,晚上好，今夜的风景正如画作那般浪漫，你觉得呢？
394079622,梅瑞狄斯,通往灭亡之路。
588101686,星绘,开始安装炸弹。
1001520167,拉薇,真相藏于光影之间。
567191684,米雪儿,火力大招，正义执行。
954430844,梅瑞狄斯,我会回来的。
0022,系统语音,你的生命只会显示在画面的左下角。任务在左上角刷新。按照指示行动。
978627305,心夏,我今天的状态可真不错呀。
937442044,系统语音,炸弹在A区掉落。
238956208,星绘,今天是白墨的生日。我们一起送他一个生日蛋糕吧。我记得这附近有一家甜品店，他们家的蛋糕无论是尺寸、价格还是味道都是上上城的。不如我们过去看看吧。
132575880,拉薇,奥黛丽。看来是我大意了。
425668766,梅瑞狄斯,不。
277040110,未知,当我完全感觉不到恐惧了。那我。是真的崩溃了吧？
346773957,心夏,我找到战术道具了。
681865615,星绘,我希望。能一直待在你的身边。
183277774,星绘,祝我生日快乐吗？真是太感谢了呢，那我可不可以小小的期待一下你的礼物呢？
463597785,绯莎,封场类。
105084571,伊薇特,早点结束吧。我还有研究没完成呢。
0024,系统语音,敌人位置不明，使用主动技能确定敌方坐标。
924128592,信,嗯，你好。
511409934,香奈美系统语音,决赛阶段开始了，逆邪化风暴出现。
61675172,奥黛丽,我记得手工巧克力的制作难度似乎并不大。啊。等等，我这么说可不是想亲手做给你吃啊。
644579355,香奈美,你好。
233588168,星绘,你很累了吧？不如来我身边休息一会儿。我可以陪你一起调整作战方案哦。
672580544,伊薇特,使用警报器。
370813438,星绘,此处有弹药补给。
1049577009,玛德蕾娜,一直聊天会不会有点无聊呀？
675854448,伊薇特,飞，我们化险为夷了。
466931254,星绘,我真的很喜欢这个事情。可是。又有太多的事情让我的内心惶恐不安。我知道。我所做的一切或许改变不了什么，但我还不能停止前进。
583267742,未知,嗯。
514066404,信,抱歉。
258274963,系统语音,敌方即将获胜。
226306263,星绘,这是星币所的人们寄给我的来信。每次读到这些信件的时候，我都能清楚地回想起他们的相貌呢。
1013175564,伊薇特,撤退吧。
622388470,米雪儿,每年一到圣诞节，我就会开始期待下雪，期待圣诞老人放进袜子里的礼物。
534593898,未知,
996628519,拉薇,还有人在等我。与之共矣。
1021136402,奥黛丽,好的。
1007624495,香奈美,谢谢你的支持，我会继续努力的。
582947376,香奈美,初次见面，我叫萧奈美，如果你喜欢我的话，就来听听我的演唱会吧。
336740739,香奈美,当心是手雷啊。
57630389,星绘,烟雾弹。
187449342,心夏,锁定卡秋深定向重构。
274688918,系统语音,领先队伍已到达30分。
909741466,香奈美系统语音,炸弹掉落在了B区。
559681789,米雪儿,又收到新邮件啦，我们快来看看里面有什么吧。
551018652,拉薇,独酌确实冷清了一点。所幸有你的到来。
299364470,玛德蕾娜,警报器布置完毕。
915852798,信,啊。
21968674,香奈美,我。
38299952,香奈美,等一下。
318289507,米雪儿,啊，在这个时候问我觉得谁最厉害，我肯定会说是你啊。
905129248,系统语音,炸弹成功安装。
443689856,明,有炸弹，全体注意。
538088619,拉薇,输了吗？奥黛丽。下次我绝不手软。
637334892,心夏,谢谢，我得救了。
238923436,拉薇,借着当下的气氛。我们互诉衷肠，如何？
505349801,拉薇,虽然在初见的时候就一同饮茶。但此时的感觉是完全不同的。
351631691,米雪儿,火力大喵，冷却中。
531697769,玛德蕾娜,来不及了呀。
544336856,绯莎,请支援。
594756734,玛德蕾娜,幸亏有你啊，你和我姐姐一样可靠呢。
1037020166,拉薇,任务顺利吗？嗯，很好。
50849400,玛德蕾娜,嗯，开始吧。
583096955,其他,来得正好，有了你的增援，我们的胜算又多了几分。
593046803,拉薇,如果。没有背叛的话。
369162304,米雪儿,如果你晚上熬夜不睡觉，早上会不会像我一样赖床啊？
39375995,拉薇,
453011815,玛德蕾娜,我会跟上。
210541658,明,是不会动摇的。
139410226,心夏,是的。
674828362,梅瑞狄斯,杀力风暴以致敌身。
563590638,奥黛丽,听好了，此路不通。
500756691,拉薇,不行。
1049810132,信,全员撤退。
149048711,香奈美,卡拉比丘纪念日吗？每年我都会谱写一段旋律来纪念这个时刻。可是如果有一天卡秋世界发生了改变，这旋律也会因此不同吧？
302235963,香奈美,假如重来一次，我还是会选择成为偶像歌手，毕竟我无论如何都不能让粉丝们失望。
217288287,令,炸弹在这里。
68088254,玛德蕾娜,嗯，现在想来，之前的设计的确是不太行啊，看来我得再多找一找灵感，考虑更多的细节。
166611298,绯莎,猎物全部清除。
661096045,明,都给我记住了，这就是剪刀手。
2385373,奥黛丽,怎么，你还不明白我的意思吗？快过来和我听歌了。
994825725,明,那么要行动吗？毕竟，沉浸在过去的悲伤里是没有用的。
465099098,明,强势护体。
960062137,绯莎,进宫吧。
303699579,拉薇,只需一盏茶的时间。
943969936,拉薇,花道又何尝不是一种生命的美学呢？
400210609,奥黛丽,你的委托我收到了。
475602238,玛德蕾娜,这里不可以碰的啦。
235773167,伊薇特,不用担心，米雪儿，我和菲会一同保护你的。
509463089,信,别担心，我会保护你。
14741922,拉薇,
419002250,拉薇,
543851611,心夏,这里可以安装炸弹。
60576831,梅瑞狄斯,这是意料之外的变数。
99807393,明,干得漂亮，佳克斯形势对我们更有利了。
560554997,星绘,今天又折了很多星星呢。倘若人们真能从我的祈愿中获得幸福，那该多好呀。
457968956,伊薇特,大家不要害怕，飞一定会保护大家的。
1065891795,香奈美,送你退场。
437012237,米雪儿,警报器成功安装。
183574657,香奈美,啊啊，我制作音乐的时候是不是太入神啦？你来多久啦？
343576240,令,这里有战术道具。
226415882,米雪儿,嗯，你是在我手上写了什么字吗？这是什么文字游戏吗？
459460467,明,手雷。
574385890,白墨,可恶，还是差了那么一点。
278608910,拉薇,我需要援助。
927675345,香奈美,我今天的任务对接结束啦，接下来的时间我们一起听首歌吧。
252907957,心夏,强力援助，光速抵达。
644802471,奥黛丽,怎么办？我完全不擅长安慰别人。你。过来选一种安慰方式吧，你是想我拍拍你的肩膀，还是摸摸你的头？
684617409,梅瑞狄斯,魂魄犹在。
328273251,系统语音,距离决战阶段还剩60秒。
236280284,令,你也会大意啊？
1068555756,香奈美系统语音,只差最后一步，就能走向充满光辉的未来啦。
268715929,信,你居然？
439288399,梅瑞狄斯,我将引领所有人。
556789749,未知,嗯。
1073105544,心夏,注意这里。
9938964,拉薇,有什么事情直说便是。我在听闵行者。
12244466,奥黛丽,那。
153750082,其他,
327453105,明,其实我还挺喜欢看书的，阅读能将他人的经验和阅历化为己有。但是读书真的很麻烦呢。
319238335,玛德蕾娜,不，不好意思啊，刚才我正在构思下一幅画的内容呢。
276478417,令,炸弹被安装在了这里。
152707551,白墨,你阻止不了我。
20146353,奥黛丽,你的品味还算不错。
40308427,星绘,似乎听到了你的笑声。他对于我弥足珍贵。原来我一路追寻的光。就是眼前的你。
399393837,玛德蕾娜,哼，准备战斗了。
1241759,明,这里交给我。
478615171,明,不要再做这种事了，我本就很在意你的。
674730020,星绘,将和平献给世界。
350105969,奥黛丽,明白吗？我可不会轻易改变立场哦。
362787783,奥黛丽,啊。
422035999,米雪儿,我的枪也是很准的哟。
371658209,系统语音,与其他高能贤者一起夺取更多晶体，取得胜利。
168604642,奥黛丽,全速进攻。
556056924,伊薇特,飞，碾碎他们。
693106671,未知,
28833744,拉薇,你的背后，我如影随形。
64402624,星绘,薄饼配蜂蜜。这应该是最好的吃法了。
10751601,玛德蕾娜,哇，这么厉害的吗？
561049573,明,破裂吧。
286152159,明,来吧，燃起反抗的火焰吧。
217430451,拉薇,输了吗？
0028,系统语音,贴墙继续。
339196243,奥黛丽,先恢复体力吧。
315537225,信,这把武器还不错。
640808232,绯莎,是猎物的气味。
968655113,香奈美,呀。
439255585,奥黛丽,赶紧开始吧，我的时间可是很宝贵的。
329960781,米雪儿,糟糕，我可能不行了。
687196346,心夏,先不要着急嘛。
62765160,系统语音,决赛阶段开始，请尽快击杀采矿王。
965289927,明,今天是向喜欢的人传达心意的日子吗？这真是和平时期才能保持的习惯呢。不过我并不讨厌和平就是了。
292038100,香奈美,减速雷。
243622591,星绘,使用手雷。
561403544,玛德蕾娜,你为什么不尝试着为我画一幅画呢？在卡拉比丘，世间的一切都能由画笔、油漆和画布来承载。如果万物都能成为艺术品，那该是一件多么美妙的事情呀。
624180999,玛德蕾娜,啊，怎么会这样子。
589957089,米雪儿,新年好，如果有坏蛋敢在这种时候捣乱，我米雪儿一定会好好惩罚他们的。
674430385,梅瑞狄斯,支援我。
611951883,玛德蕾娜,糟糕，颜料似乎不够呢。
141712571,奥黛丽,我可是有仇必报的。
23754259,白墨,谁来支援一下？
628077124,拉薇,抱歉。
371258719,心夏,减速雷。
242667727,香奈美,圣诞节。香奈美当然要和粉丝们在一起呀。放心，我是不会让你孤零零的。
261627171,香奈美,我拿到了炸弹。
244270736,心夏,大家抱歉。
46674981,伊薇特,开始设置炸弹。
60588123,系统语音,炸弹在B区掉落。
656426701,令,抱歉。
456775422,信,开始安装炸弹。
455609526,星绘,这件事情其实是我的责任，所以请不要那么难过了。
137900339,白墨,开始安装炸弹。
115137446,玛德蕾娜,最近，我好像渐渐看清了你眼中的世界，一个五彩斑斓的世界，一个高洁纯净的世界。那么，你知道我眼中的世界？是什么样子吗？
907449270,心夏,这里很危险。
205710915,奥黛丽,准备迎接枪林弹雨吧。
305429741,星绘,我们会平安回来的。
559779483,令,处理完毕。
369053304,未知,嗯。
580875909,玛德蕾娜,只是眺望着天空中的云，一天就这么过去了呢？
99164540,心夏,
542151457,星绘,你来啦。请稍等一会儿。我正在确认近期的救援任务。
284719483,拉薇,跟随这把刀的步伐。
948740462,拉薇,嗯。
422384188,系统语音,你是炸弹携带者，请尽快前往爆破点。
980324230,香奈美,你获胜之后第一时间来找我，是想要我陪你庆祝吗？你被我猜中心思了吧？
284531519,拉薇,香奈美说，我最近表情缓和了不少。要是他在别的地方多用点心就好了。你说是吧。
1037354251,星绘,你是在犹豫该为心夏准备什么样的生日礼物吧？在我看来，送礼的关键在于了解对方的喜好，在挑选礼物的过程中多花点时间也是传达心意的一部分呢。
363858849,拉薇,谢谢。
126766366,拉薇,如果你的故事被写成一本书。我也会想要去看的。
243709770,令,贤能光幕准备就绪。
164923461,梅瑞狄斯,我听见神在告慰亡灵。
313637825,奥黛丽,无人能与我为敌。
540616114,未知,你我的恩怨。就此了断吧。
192999840,梅瑞狄斯,战争总伴随着牺牲品。
294001913,星绘,开始拆除炸弹。
418266321,绯莎,无人可以逃脱。
1018404555,拉薇,现在谁才是猎物呢？
208794216,玛德蕾娜,我真的很高兴能够来到卡拉比丘呀。
324025692,信,等等。
539205520,绯莎,谢谢。
350555938,玛德蕾娜,学着点儿，这才叫绘画。
119179375,奥黛丽,现在我可算是有时间来陪你了。你。不会是已经睡着了吧？
1047472050,伊薇特,雪花般飘飞。
36882324,梅瑞狄斯,攻下此处。
403349357,信,我已布置警报器。
285366776,奥黛丽,见机行事。
582711186,心夏,那真是不甘心呐，下次可一定要更加努力才行。
669788827,玛德蕾娜,快撤退啦。
919429440,明,不赖呀，飞沙，今晚得请你吃一顿了。
263255876,伊薇特,进攻这里。
285090713,梅瑞狄斯,为了所有人。
644070619,香奈美,听歌可不要走神啊。
177926821,心夏,开始安装炸弹。
366566393,玛德蕾娜,啊。这样是不是有些不太好啊？
556249117,奥黛丽,那我就知道是你。这样有失礼节啊。
948103938,香奈美,如果有机会，我要为你写一首歌，等到将来的某天，我们可以在故乡的土地上眺望远方的大海，对着海平线轻轻歌唱。那样的生活。才是我最想要的吧。
1037351051,米雪儿,喵喵卫士准备就绪。
985993471,白墨,你没事吧？
593747008,信,守望之眼准备完毕。
113743410,拉薇,
56175942,玛德蕾娜,对不起。
115665038,白墨,是的。
453382785,香奈美,请一直注视着我吧。
121300404,系统语音,还剩一名敌人。
413473852,奥黛丽,居然能先我一步击败对手，很值得夸赞呢。
1056938430,香奈美,我把炸弹放在这里了。
188692781,信,我早已做好行动准备。
149906610,米雪儿,我开始拆炸弹了。
206806656,拉薇,梅瑞迪斯，你的战斗力还是一如既往的。强悍。
232117186,玛德蕾娜,啊啊，怎么啦啊，不好意思，刚才刚才太入迷啦。
928981950,香奈美系统语音,这就是最后的希望了。
313823984,未知,哼。
472444251,令,是的。
470238641,伊薇特,减速来。
1053226002,明,炸弹就先交给我了。
474697455,米雪儿,来攻下这里吧。
138202278,星绘,我觉得自己像一颗星星那样悬挂在无垠的宇宙中。遥望着你。你能不能稍微做点什么，让我不那么孤独呢？
30763177,香奈美系统语音,哇，真是梦寐以求的完美表演呢。
39052487,玛德蕾娜,咻。
284700168,星绘,是的。这是您身为引航者的工作呀。为我们进行定期的锚定巡查。
189256832,梅瑞狄斯,做得很好。
178990147,玛德蕾娜,你也想吃曲奇吗？那好，张开嘴巴啊。
510019748,奥黛丽,嗯哼。
672738289,奥黛丽,这可称不上是挑战。
339146017,令,突击。
659217525,奥黛丽,新一年的征程又要开始了吗？经过了之前的相处，我们似乎变得更有默契了呢。等等，你可别误会了，默契什么的我只是随口一提而已。
557050482,白墨,拿下这里。
0025,系统语音,不行，敌人货币开国密集。紧急回避，不要恋战。
216106666,系统语音,保护你的阵地。
356959900,伊薇特,飞。我们能赢的对吧。
219317954,信,任务开始了吗？
554188795,系统语音,首杀第一滴血。
450193926,玛德蕾娜,办到了。
557425032,玛德蕾娜,嗯。我早就准备好了，开始吧。
58485591,香奈美,
926079903,玛德蕾娜,不行的啦。
1056928023,拉薇,开始拆除炸弹。
234964758,心夏,对不起。
588516441,香奈美系统语音,即使面对这样的局面，也站到了最后。
1047413156,拉薇,收工啦，时间。还剩这么多吗？
528694642,绯莎,所见之物，猎杀殆尽。
535952794,未知,喂喂喂，你总这么客气干什么呀？我早就说过，我们不用这么见外。
406965464,绯莎,这里有护甲补给。
660325510,未知,我将炸弹放在这里。
29571807,伊薇特,看吧，风雪已至。
487509493,玛德蕾娜,进击。
691527733,拉薇,击碎一切假象。
470635351,绯莎,再见。
927474164,奥黛丽,一般人应该不会像我这样认真的品尝巧克力吧？毕竟在这个方面，我也称得上是专家了。
694169393,令,一起来引领这个世界的革新吧。
438295505,米雪儿,他就像是我们约定好的信物，但我完全不需要睹物思人，因为不管是过去、现在还是将来，我们都会陪伴彼此呀。
916998863,奥黛丽,手榴弹。
588857119,拉薇,有炸弹在此处。
936739488,拉薇,该展开追踪了。
531155061,拉薇,你不必在意我的存在。尽管做你自己的事情就好了。
1056491936,白墨,表演时间到。
975129103,星绘,啊。
680642020,香奈美,进宫之前先刺探情报吧。
1014836307,米雪儿,我知道爸爸的记忆可能很难再恢复了。一开始我确实很沮丧啦，但是后来我也渐渐接受事实啦。毕竟失去了过去并不代表没有未来，对吧？
542360297,米雪儿,如果我能再努力一点的话。
554257239,明,此刻，我们喝一杯红茶吧。杯子不过是一种容器，所乘之物定义了它。是这样的吧。我好像感悟到了一件重要的事情。
156044152,拉薇,晚上好。你说。窗外的夜色。是不是带了些凉意呢？
121039693,奥黛丽,准备好了，火力全开吧。
246598969,拉薇,花下酌为花欠酒。月下浊则为越见酒。那这杯酒。是不是应该叫。君见酒呢？
469591470,香奈美,为我的歌声着迷吧。
554560882,令,嗯，明白了。
1039485926,香奈美,我很喜欢这份礼物，谢谢你。
609386783,明,雷霆立场展开。
526748841,拉薇,闲置已久的刀也该出鞘了。
101616742,玛德蕾娜,烟雾弹。
204426511,未知,嗯，是的。
395633432,香奈美,啊啊啊。啊啊啊。我的气息应该要再多保持一会儿。再来一遍吧。啊。啊啊。
407702956,明,胜利是共同奋斗的见证，而不是我个人的成果，你必须明白这一点。
291872605,心夏,注意团队合作。
23132192,绯莎,下达指令吧，我该做什么？
982838360,星绘,嗯。
492710680,明,不行啊，你们。
977082025,白墨,好的，没问题。
1023699123,梅瑞狄斯,此处危险。
263217425,香奈美系统语音,领先，队伍已取得了30分。
516539581,信,任务顺利。
213253380,白墨,危险。
571252043,玛德蕾娜,颜料泡泡要爆炸了哟。
167679263,香奈美,风场雷。
318082855,星绘,让您久等了。
343411387,香奈美,这就是我的极限演绎。
540816869,玛德蕾娜,等等，小心。
230350055,奥黛丽,你知道这个距离的含义吗？这是随时可以攻击到我的距离。那么。你知道为什么你能出现在这个距离内吗？好好想想吧。或许。是因为信任呢？
648671599,玛德蕾娜,我的卡秋声还真是纤细呀。
695015106,白墨,哟，你来了，等你很久了。
579265347,拉薇,也获得炸弹。
337037567,香奈美,碰击中你了。
524109625,拉薇,反抗。仍会持续。
273123870,玛德蕾娜,没错，是这样的感觉吧？啊，你一直都待在这里吗？
131023749,奥黛丽,闪光弹。
477117391,星绘,谢谢你一直以来的陪伴。我有一份准备了很久的礼物想要送给你，亲，请务必收下。
943479657,拉薇,隐藏的真相终将得到揭露。
677505511,星绘,谢谢你。
477610513,星绘,闪光弹。
376708858,玛德蕾娜,选择这个武器就可以了吗？
191889695,系统语音,加时赛。
106658408,伊薇特,你好。
552586185,心夏,不错嘛，这可是团队的胜利啊。
59546412,奥黛丽,不要随便切换歌曲了，都说了不想听摇滚乐了，快给我换回古典乐。
349985082,玛德蕾娜,哎，终于做好了呀，那么谁先拿到就是谁的啦，嗯。
562133634,玛德蕾娜,这里交给我吧。
103936084,奥黛丽,注意警报器，发现敌人。
903896309,玛德蕾娜,太棒了，赢了。
607213360,奥黛丽,今天是我的生日，如果你想陪我一起庆祝的话，最好现在就告诉我，不然我可就另做安排了。
1046990559,米雪儿,对了，最近刚推出了一款双人游戏，我很想要和你一起玩呢。
960207770,未知,哎。
119622287,香奈美,这里有炸弹。
299377194,明,你在搞什么啊？飞沙，给我振作起来。
1053837543,米雪儿,这里就交给我吧。
526463010,玛德蕾娜,闪光弹。
444603030,米雪儿,既然这一次我都替你欢呼啦，那么今后你人生中的每一个重要时刻，都让我来陪着你吧。
198464415,星绘,很顺利呢。
302504463,香奈美,注意这里啊。
902165591,梅瑞狄斯,此处有子弹。
570104616,未知,我们已经足够努力了。
926320727,梅瑞狄斯,冥界召唤着你。
530841564,梅瑞狄斯,冥府在等待你。
603772919,奥黛丽,我等你很久了。你这是什么表情吗？你可千万不要误会，我只是一时兴起而已。
159298791,玛德蕾娜,对不住啦。
955737122,拉薇,这是绝佳的炸弹安置点。
322484954,拉薇,倒下吧，你赢不了我。
1008864328,明,来呀，这就是反抗者的怒吼。
486617653,香奈美,不要躲着向奈美嘛。
954368972,星绘,真是开心呐。
107115411,拉薇,我的刀已经急不可待了。
559023623,米雪儿,太感谢你了。
175908430,其他,还好，赶上了。
300987355,拉薇,我挑选的这种花枝。倒是与器物很是相配呢。
956396550,白墨,你不会还不知道我的名字吧？白墨，从今天开始要成为你伙伴的男人。
967702898,星绘,之前附近的区域发生了爆炸，很不巧，您刚好就在附近。
282854322,香奈美,请给我拍一张照片吧。因为我想要知道我在你的眼中是什么样子。或许你能理解真正的我。在吗？
463989633,香奈美,嗯哼。
588402057,玛德蕾娜,你好呀。
179516783,米雪儿,这里有战术道具。
239200558,拉薇,就用这个吧。
460305482,米雪儿,啊，总算是胜利了。
413730295,星绘,祝你生日快乐。重要的时刻，总需要重要的瞬间，为此，蛋糕一定是必不可少的。如果你不介意的话，和我一起去怎么样？
906024209,拉薇,如你这般赤诚之心。能够坚持到最后吗？
148122833,星绘,我已经准备好了。
979354380,星绘,愿苦难终结于此。
570098655,白墨,啊。
102647095,奥黛丽,哼，见识到我的实力了吗？
283401576,香奈美,炸弹被安装在了这里。
654402022,未知,诶。
206011080,信,这里由我来守护。
955204616,令,你的反抗毫无价值。
0002,伊薇特,
303334292,心夏,我今天的状态可真不错呀。
611201042,明,使命驱使我行动。
428280120,伊薇特,非全力以赴吧。
366954209,香奈美系统语音,热身快结束啦，各位马上就要登台PK喽。
402965313,伊薇特,你能行吧？
275239513,拉薇,这里交给我。
175017402,拉薇,稍胜一筹，承蒙各位赐教了。
651758931,星绘,倒下了。
1022211594,星绘,这本书里收录了不少与星座有关的故事，是那种孩子们最喜欢听的故事啊。
626071972,拉薇,是的。
579084855,未知,哼。
598698573,米雪儿,哎呀，别闹了啦，你难道不想知道我在看什么吗？
624358495,香奈美,明，我早就知道你很厉害啦。
160733995,绯莎,进攻这里。
991790489,明,啊。
631000056,星绘,这场胜利是大家共同努力的见证。
943485298,星绘,请接受我的援助。
288582053,玛德蕾娜,被表扬了呀。
119199641,米雪儿,搞定了。
965773408,玛德蕾娜,报仇了，我也是说到做到了呢。
928847587,伊薇特,就这么躺着吧。
410180146,梅瑞狄斯,归途又进一步。
531933858,未知,一时成败，不足论英雄。下次我将转败为功。
265933987,拉薇,开始执行任务。
975462754,玛德蕾娜,进攻。
1056918781,心夏,警报器已布置。
518142014,未知,嗯。
569951367,玛德蕾娜,那个你眼中的我是什么样的呢？
252498553,星绘,
129122812,星绘,警报器已部署。
923059886,星绘,愿苦难终结于此。
400123057,信,烟雾弹。
1008806011,绯莎,猎物的血令我强大。
583280858,星绘,非常感谢你。银行者。
215721540,梅瑞狄斯,停止恐惧。
227549334,拉薇,茶且放下，我去去就回。
688927882,拉薇,这世间因果，本该葬于此处。
599388257,白墨,风场雷。
156431654,明,乌尔比诺利，有些人令我印象深刻，比如说飞沙，我和他一起并肩作战过几次，他很合我的气场。
90909503,香奈美,准备好跟随我的歌声了吗？
289752997,令,当心。
903168015,拉薇,一切尚在掌握。
304814478,信,哼。
571916895,明,反抗者们扬起旗帜，迎接黎明。
937601011,心夏,哎呀，我这不是很能干嘛。
2438891,拉薇,当心减速雷。
1030557664,系统语音,领先队伍已到达20分。
996099202,香奈美系统语音,敌方再战胜十个人，演出就终止了。
480881053,拉薇,孤身一人苦苦挣扎的力量终究是有限的。所以。加入剪刀手是我最正确的决定。让我有幸结识了他们这群同伴。
1013108667,拉薇,这就是对我懦弱的惩罚吗？
159123249,星绘,星芒尚未急聚。
